Group,HostReportedName,HostCorrectedName,HostOrder,HostFamily,HostEnvironment,ParasiteReportedName,ParasiteCorrectedName,HasBinomialName,ParType,ParPhylum,ParClass,Citation,LocationName,Longitude,Latitude,PopulationType,SamplingBasis,SampleNotes,Prevalence,HostsSampled,HostSex,HostAge,Intensity,IntensityMeasure,NativeRange,NumSamples,SamplingType
carnivores,Ursus americanus floridanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dermacentor variabilis,Dermacentor variabilis,yes,Arthropod,Arthropoda,Arachnida,Yabsley et al. 2009a,"Charlton county Georgia, Elinch county Georgia, Echols county Georgia, Ware county Georgia, USA",-82.48,31.13,WN,Animals,NA,0.4,20,NA,NA,1.4,ParasiteCount,Yes,20,DirectOther
carnivores,Ursus americanus floridanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dermacentor variabilis,Dermacentor variabilis,yes,Arthropod,Arthropoda,Arachnida,Yabsley et al. 2009a,"Bay county Florida, Franklin county Florida, Gulf county Florida, Jefferson county Florida, Liberty county Florida, Madison county Florida, Okaloosa county Florida, Wakulla county Florida,USA",-84.35,30.13,WN,Animals,NA,0.39,18,NA,NA,2.9,ParasiteCount,Yes,18,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dirofilaria immitis,Dirofilaria immitis,yes,Helminth,Nematoda,Secernentea,Crum et al. 1978,"Southeastern United States (Georgia, North Carolina, Tennesse, West Virgina)",-86.58,35.52,WN,Animals,Tissue,0.08,52,NA,NA,3,ParasiteCount,Yes,52,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dirofilaria immitis,Dirofilaria immitis,yes,Helminth,Nematoda,Secernentea,Johnson 1975,"Carteret County, North Carolina",-76.55,34.9,WN,Animals,Tissue,1,1,Male,Adult,5,ParasiteCount,Yes,1,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dirofilaria ursi,Dirofilaria ursi,yes,Helminth,Nematoda,Secernentea,Duffy et al. 1994,"Northumberland County, New Brunswick",-66.67,46.04,WN,Animals,Tissue,0.337,110,NA,NA,NA,NA,Yes,110,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dirofilaria ursi,Dirofilaria ursi,yes,Helminth,Nematoda,Secernentea,Manville 1978,Northern Wisconsin,-88.79,43.78,WN,Animals,Viscera,0.07,28,NA,NA,NA,NA,Yes,28,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Dirofilaria ursi,Dirofilaria ursi,yes,Helminth,Nematoda,Secernentea,Manville 1978,Northern Wisconsin,-88.79,43.78,WN,Animals,Blood,0.19,90,NA,NA,NA,NA,Yes,90,DirectBlood
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Escherichia coli,Escherichia coli,yes,Bacteria,Proteobacteria,Gammaproteobacteria,McBurney et al. 2000,"Okak Bay, Labrador",-62.48,57.52,WO,Animals,Tissue,1,1,Male,Adult,NA,NA,Yes,1,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,Eutrombicula splendens,Eutrombicula splendens,yes,Arthropod,Arthropoda,Arachnida,Cunningham et al. 2001,"Ocala and Chassahowitzka, Florida",-82.26,28.93,WN,Animals,Tissue,0.32,101,NA,NA,8.5,ParasiteCount,Yes,101,DirectOther
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,West Nile virus,Flavivirus West Nile virus,yes,Virus,RNA virus,ss+,Farajollahi et al. 2003,"Sussex County, New Jersey",-74.69,41.13,WN,Animals,NA,0.061,33,NA,NA,NA,NA,Yes,33,Serology
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,West Nile virus,Flavivirus West Nile virus,yes,Virus,RNA virus,ss+,Farajollahi et al. 2003,"Warren County, New Jersey",-75,40.86,WN,Animals,NA,0.077,13,NA,NA,NA,NA,Yes,13,Serology
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,West Nile Virus (WNV),Flavivirus West Nile virus,yes,Virus,RNA virus,ss+,Katz et al. 2007,Northeastern Wisconsin,-89.74,44.64,WN,Animals,NA,0.17,35,Female,Adult,NA,NA,Yes,35,Serology
carnivores,Ursus americanus,Ursus americanus,Carnivora,Ursidae,terrestrial,West Nile Virus (WNV),Flavivirus West Nile virus,yes,Virus,RNA virus,ss+,Katz et al. 2007,"Headwaters Wilderness Area, Wisconsin",-88.95,45.81,WN,Animals,NA,0.13,54,NA,Adult,NA,NA,Yes,54,Serology
